laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_in_euros,Touchscreen,ResolutionCategory,Memory_Storage,Memory_Type,Memory_Dual,Cpu_Brand,Cpu_Family,Cpu_Generation,Cpu_Frequency,Gpu_Marca,Gpu_Familia,Gpu_Modelo
570,Lenovo,Thinkpad P71,Notebook,17.3,8,Windows 10,3.4,2999.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,Quadro,M620M
518,Acer,Aspire A515-51G,Notebook,15.6,4,Windows 10,2.2,639.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
749,Dell,Vostro 3568,Notebook,15.6,8,Windows 10,2.0,665.0,0,HD,256.0,SSD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
85,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,Windows 10,2.2,399.0,0,Full HD,128.0,SSD,0,AMD,AMD A6-Series,9.0,2.5,AMD,R4,Graphics
1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,4,Windows 10,1.91,478.89,0,Full HD,256.0,SSD,0,AMD,AMD A6-Series,9.0,2.5,AMD,Radeon,520
201,HP,ProBook 430,Notebook,13.3,8,Windows 10,1.49,959.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
711,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,2.1,621.45,0,Full HD,2000.0,HDD+HDD,1,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
12,HP,250 G6,Notebook,15.6,4,No OS,1.86,344.99,0,Full HD,500.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
645,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2,Windows 10,1.42,249.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
500,Acer,Aspire 5,Notebook,15.6,8,Windows 10,2.2,579.0,0,HD,1000.0,HDD,0,AMD,AMD A10-Series,9.0,2.5,AMD,Radeon RX,540
586,Dell,Inspiron 3567,Notebook,15.6,8,Linux,2.2,749.01,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,AMD,Radeon R5,M430
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,16,Windows 10,2.9,2419.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
1294,Dell,Inspiron 3567,Notebook,15.6,6,Windows 10,2.3,459.0,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
126,HP,Probook 470,Notebook,17.3,16,Windows 10,2.5,1271.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,8.0,1.8,Nvidia,GeForce,930MX
203,HP,Probook 470,Notebook,17.3,8,Windows 10,2.5,1045.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,Nvidia,GeForce,930MX
1234,Acer,E5 774G,Notebook,17.3,4,Windows 10,3.3,598.0,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Nvidia,GeForce,940MX
324,Acer,TravelMate B,Notebook,11.6,4,Windows 10,1.4,485.0,0,HD,128.0,Flash,0,Intel,Intel Pentium,3.0,1.6,Intel,HD Graphics,405
648,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,Windows 10,2.5,1109.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050M
706,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,16,Windows 10,1.36,1877.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
619,Dell,Vostro 3568,Notebook,15.6,4,Linux,2.18,443.9,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
264,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,8,Windows 10,2.0,1699.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050M
1030,HP,ProBook 450,Notebook,15.6,4,Windows 10,2.04,769.99,0,HD,256.0,SSD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
13,Apple,MacBook Pro,Ultrabook,15.4,16,macOS,1.83,2439.97,0,2K/QHD,256.0,SSD,0,Intel,Intel Core,,2.8,AMD,Radeon Pro,555
565,HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,15.6,6,Windows 10,1.91,568.9,0,Full HD,128.0,SSD,0,AMD,AMD A10-Series,9.0,2.5,AMD,Radeon,530
442,Asus,Rog Strix,Gaming,17.3,8,Windows 10,3.2,1695.0,0,Full HD,1256.0,SSD+HDD,1,AMD,AMD Ryzen,1.0,3.2,AMD,Radeon RX,580
115,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,1399.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,4,Windows 10,2.0,449.0,0,HD,1000.0,HDD,0,Intel,Intel Pentium,4.0,1.1,Intel,HD Graphics,505
105,Dell,Inspiron 3576,Notebook,15.6,8,Linux,2.2,647.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,8.0,1.6,AMD,Radeon,520
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,16,Windows 10,4.3,2299.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,980M
411,MSI,GE73VR 7RF,Gaming,17.3,16,Windows 10,2.8,2249.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
601,Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,17.3,4,No OS,2.8,529.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,8,Windows 10,2.08,959.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon R7,M460
441,Lenovo,Thinkpad P51,Notebook,15.6,16,Windows 10,2.5,2449.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.9,Nvidia,Quadro,M2200M
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,779.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
902,HP,Envy x360,2 in 1 Convertible,13.3,16,Windows 10,1.42,1399.0,1,2K/QHD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
385,Acer,Aspire 7,Notebook,15.6,8,Linux,2.4,846.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
747,Acer,Aspire ES1-572,Notebook,15.6,4,Windows 10,2.4,410.8,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
1116,Dell,Latitude E5270,Ultrabook,12.5,4,Windows 7,1.5,1166.97,0,HD,128.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,8,Windows 10,1.1,1358.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
758,HP,Zbook 17,Workstation,17.3,16,Windows 7,3.0,4389.0,0,Full HD,256.0,SSD,0,Intel,Intel Xeon,1.0,2.9,Nvidia,Quadro,M2000M
39,HP,250 G6,Notebook,15.6,4,Windows 10,1.86,488.69,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
161,Dell,Inspiron 5579,2 in 1 Convertible,15.6,8,Windows 10,1.56,1049.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
1262,HP,EliteBook 840,Notebook,14.0,4,Windows 7,1.54,1099.99,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
724,Dell,Latitude 5580,Notebook,15.6,8,Windows 10,1.9,1179.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.6,Intel,HD Graphics,620
30,HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,896.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,8.0,1.6,Nvidia,GeForce,930MX
16,Apple,MacBook Pro,Ultrabook,13.3,8,macOS,1.37,1518.55,0,2K/QHD,256.0,SSD,0,Intel,Intel Core,,2.3,Intel,Iris Plus Graphics,640
491,Lenovo,ThinkPad E570,Notebook,15.6,4,Windows 10,2.3,565.0,0,HD,128.0,SSD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
753,Acer,Chromebook 14,Notebook,14.0,2,Chrome OS,1.68,330.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
580,Lenovo,Thinkpad E570,Notebook,15.6,8,Windows 10,2.3,830.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
221,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,8,No OS,2.8,589.0,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,940MX
1035,Toshiba,Port̩g̩ Z30-C-16K,Ultrabook,13.3,8,Windows 10,1.2,1590.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
1120,Dell,Latitude E5270,Ultrabook,12.5,8,Windows 7,1.5,1413.1,0,HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
541,Asus,ROG Strix,Gaming,15.6,8,Windows 10,2.3,1649.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1060
1279,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,8,Windows 10,1.2,729.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,,0.9,Intel,HD Graphics,515
148,Asus,ZenBook UX430UA,Ultrabook,14.0,8,Windows 10,1.25,1099.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
699,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,4,Windows 10,1.7,699.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
838,Acer,Swift 3,Notebook,14.0,8,Windows 10,1.5,619.0,0,Full HD,128.0,SSD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
927,Acer,Aspire E5-575,Notebook,15.6,4,Windows 10,2.4,499.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
239,Acer,Aspire R7,2 in 1 Convertible,13.3,8,Windows 10,1.6,689.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
260,Dell,Vostro 5370,Ultrabook,13.3,8,Windows 10,1.41,949.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
138,HP,Probook 440,Notebook,14.0,8,Windows 10,1.63,988.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
1110,Acer,Aspire F5-573G,Notebook,15.6,8,Windows 10,2.4,799.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,950M
982,Dell,Alienware 17,Gaming,17.3,32,Windows 10,4.42,3149.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
985,Dell,Latitude E7470,Ultrabook,14.0,8,Windows 10,1.5,1962.98,1,2K/QHD,256.0,SSD,0,Intel,Intel Core,6.0,2.6,Intel,HD Graphics,520
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,8,Windows 10,2.0,1064.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
840,Lenovo,Thinkpad X1,Ultrabook,14.0,16,Windows 10,1.1,2099.0,0,2K/QHD,512.0,SSD,0,Intel,Intel Core,6.0,2.6,Intel,HD Graphics,520
486,Toshiba,Portege X30-D-10J,Notebook,13.3,8,Windows 10,1.05,1672.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
430,Asus,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,Notebook,15.6,8,Linux,2.3,597.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.4,Nvidia,GeForce,940MX
391,Lenovo,Thinkpad X1,Ultrabook,14.0,8,Windows 10,1.13,2282.0,0,2K/QHD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
465,Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.25,1799.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,Iris Plus Graphics,640
655,Razer,Blade Pro,Gaming,14.0,16,Windows 10,1.95,2599.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
422,Dell,Inspiron 3567,Notebook,15.6,4,Linux,2.3,598.9,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon R5,M430
899,Acer,Chromebook C731-C78G,Netbook,11.6,4,Chrome OS,1.25,297.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
347,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,12,Windows 10,2.2,899.0,0,Full HD,2000.0,HDD,0,AMD,AMD A12-Series,9.0,3.6,AMD,Radeon,530
961,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,8,No OS,2.2,685.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,920MX
597,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,8,Windows 10,2.2,739.0,1,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,520
42,Dell,Inspiron 7577,Gaming,15.6,16,Windows 10,2.65,1499.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
1261,Dell,Inspiron 7779,2 in 1 Convertible,17.3,16,Windows 10,2.77,1799.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
721,Asus,VivoBook E403NA,Notebook,14.0,4,Windows 10,1.5,298.0,0,Full HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
603,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,Windows 10,1.37,2025.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
477,HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,1999.0,1,4K,512.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
194,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,16,Windows 10,1.42,2824.0,1,2K/QHD,1000.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
184,Dell,Inspiron 5570,Notebook,15.6,16,Linux,2.02,1049.0,0,Full HD,2256.0,SSD+HDD,1,Intel,Intel Core,8.0,1.8,AMD,Radeon,530
1104,Acer,Aspire ES1-523,Notebook,15.6,4,Windows 10,2.4,387.0,0,HD,500.0,HDD,0,AMD,AMD A8-Series,7.0,2.2,AMD,Radeon,R5
834,Toshiba,Satellite Pro,Notebook,14.0,4,Windows 10,1.75,499.0,0,HD,128.0,SSD,0,Intel,Intel Pentium,4.0,2.1,Intel,HD Graphics,510
360,Toshiba,Tecra A50-C-21G,Notebook,15.6,16,Windows 10,2.4,1403.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,930M
238,Dell,Vostro 5468,Notebook,14.0,8,Windows 10,1.6,859.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
9,Asus,ZenBook UX430UN,Ultrabook,14.0,16,Windows 10,1.3,1495.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,8.0,1.8,Nvidia,GeForce,MX150
307,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,6,Windows 10,2.8,649.0,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,940M
915,Lenovo,ThinkPad X1,Ultrabook,14.0,8,Windows 10,1.13,2049.0,0,Full HD,256.0,Flash,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
402,HP,15-BW004nv (A9-9420/4GB/256GB/Radeon,Ultrabook,15.6,4,Windows 10,1.91,499.0,0,Full HD,256.0,SSD,0,AMD,AMD A9-Series,9.0,3.0,AMD,Radeon,520
163,Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.1,447.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.2,Intel,HD Graphics,520
773,Dell,Latitude 3380,Notebook,13.3,4,Windows 10,1.65,849.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
853,Dell,Vostro 3568,Notebook,15.6,8,Windows 10,2.18,713.99,0,HD,128.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
980,Dell,Latitude 5580,Notebook,15.6,4,Windows 10,1.9,825.0,0,HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
622,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,8,Windows 10,3.0,1168.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
43,Asus,X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce,Notebook,15.6,8,Linux,2.3,522.99,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce,940MX
930,HP,Probook 430,Notebook,13.3,8,Windows 10,1.49,960.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
370,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8,No OS,2.2,499.0,0,HD,256.0,SSD,0,Intel,Intel Core,6.0,2.0,Nvidia,GeForce,920MX
630,Fujitsu,LifeBook A557,Notebook,15.6,8,Windows 10,2.2,799.0,0,HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
836,Dell,Latitude 3480,Notebook,14.0,4,Windows 10,1.76,585.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,6,Windows 10,1.54,831.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,920M
327,Asus,ZenBook UX410UA-GV183T,Notebook,14.0,8,Windows 10,2.0,1094.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
1043,HP,Probook 470,Notebook,17.3,8,Windows 10,2.63,1080.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce,930MX
745,Dell,Inspiron 5379,2 in 1 Convertible,13.3,8,Windows 10,1.55,659.0,1,Full HD,1000.0,HDD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
473,Acer,Aspire 5,Notebook,15.6,4,Windows 10,2.2,469.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.0,Nvidia,GeForce GTX,940MX
1074,HP,ProBook 450,Notebook,15.6,8,Windows 10,2.04,1070.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
459,HP,ProBook 650,Workstation,15.6,8,Windows 10,2.31,1534.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.9,Intel,HD Graphics,620
102,HP,Omen 15-ce007nv,Gaming,15.6,12,Windows 10,2.62,1249.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
726,Mediacom,Smartbook 142,Notebook,14.0,4,Windows 10,1.4,265.0,0,Full HD,32.0,HDD,0,Intel,Intel Atom,8.0,1.92,Intel,HD Graphics,400
750,Toshiba,Tecra X40-D-10G,Notebook,14.0,8,Windows 10,1.25,1535.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
542,Dell,Latitude 5580,Notebook,15.6,8,Windows 10,1.93,1369.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce,930MX
253,HP,ProBook 430,Notebook,13.3,4,Windows 10,1.49,675.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
642,Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Notebook,15.6,8,Windows 10,2.0,399.0,0,HD,1000.0,HDD,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
53,HP,255 G6,Notebook,15.6,4,Windows 10,1.86,398.49,0,Full HD,256.0,SSD,0,AMD,AMD A6-Series,9.0,2.5,AMD,Radeon R4,Graphics
291,Lenovo,Thinkpad T570,Notebook,15.6,8,Windows 10,1.95,1097.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,630
672,MSI,GP72VR Leopard,Gaming,17.3,8,Windows 10,2.7,1486.77,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
1315,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,4,Windows 10,2.2,720.32,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,920M
966,Toshiba,Portege Z30-C-1CW,Notebook,13.3,8,Windows 7,1.2,1460.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
437,Samsung,Chromebook 3,Netbook,11.6,4,Chrome OS,1.15,269.0,0,HD,16.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
855,Dell,Vostro 3568,Notebook,15.6,4,Windows 10,2.18,739.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,AMD,Radeon R5,M420
496,Asus,Zenbook UX390UA,Ultrabook,12.5,16,Windows 10,0.91,1950.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
691,HP,17-bs000nv I3,Notebook,17.3,4,Windows 10,2.5,699.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,520
620,Dell,Inspiron 3567,Notebook,15.6,4,Linux,2.25,359.0,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
789,Dell,Alienware 17,Gaming,17.3,32,Windows 10,4.42,3588.8,0,Full HD,2000.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070M
1161,HP,ZBook 15,Workstation,15.6,8,Windows 7,2.59,2229.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.6,Nvidia,Quadro,M1000M
290,Acer,SP315-51 (i7-7500U/12GB/1TB/FHD/W10),Notebook,15.6,12,Windows 10,2.15,659.0,1,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
1184,Lenovo,ThinkPad T570,Notebook,15.6,8,Windows 10,1.95,1390.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
977,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,8,Windows 10,1.1,1790.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
297,HP,17-BS037cl (i3-6006U/8GB/1TB/W10),Notebook,17.3,8,Windows 10,2.54,489.0,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
770,Dell,Latitude 7280,Ultrabook,12.5,16,Windows 10,1.18,1859.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Intel,HD Graphics,620
187,Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.0,793.0,0,HD,128.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
914,Dell,XPS 13,2 in 1 Convertible,13.3,16,Windows 10,1.22,1649.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,,1.3,Intel,HD Graphics,615
741,Acer,Extensa EX2540-58KR,Notebook,15.6,4,Windows 10,2.4,559.0,0,HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
346,Dell,Inspiron 3552,Notebook,15.6,4,Linux,2.2,274.9,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD,Graphics
435,HP,Omen 17-w207nv,Gaming,17.3,12,Windows 10,3.35,1999.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
390,Asus,Zenbook Flip,Ultrabook,13.3,16,Windows 10,1.1,1748.9,1,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
978,HP,ProBook 450,Notebook,15.6,8,Windows 10,2.04,846.5,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce,930MX
1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,4,No OS,1.9,368.0,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,M430
828,Dell,Latitude 3480,Notebook,14.0,4,Windows 10,1.76,755.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
259,Acer,Aspire 5,Notebook,17.3,4,Windows 10,3.0,702.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,MX130
815,Toshiba,Satellite Pro,Notebook,15.6,4,Windows 10,2.1,780.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
416,Lenovo,Lenovo IdeaPad,Notebook,11.6,2,Windows 10,1.15,304.45,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
1188,HP,250 G5,Notebook,15.6,8,Windows 10,1.96,679.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
354,Asus,VivoBook Flip,2 in 1 Convertible,11.6,4,Windows 10,1.5,375.0,1,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
766,HP,ZBook 15,Workstation,15.6,8,Windows 7,2.59,1561.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.6,Nvidia,Quadro,M1000M
1050,HP,ProBook 450,Notebook,15.6,4,Windows 10,2.04,742.0,0,HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
365,Dell,Latitude 7480,Notebook,14.0,8,Windows 10,1.36,1427.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.6,Intel,HD Graphics,620
